2153.4;48.967;9.389725
2157.1;48.965;9.400454
2160.8;48.963;9.41152
2164.5;48.961;9.419731
2168.2;48.96;9.427103
2171.9;48.958;9.443648
2175.6;48.956;9.458775
2179.3;48.954;9.461734
2183;48.952;9.484309
2186.7;48.95;9.51265
2190.4;48.949;9.54154
2194.1;48.947;9.548647
2197.8;48.945;9.564863
2201.5;48.943;9.56249
2205.2;48.941;9.580164
2208.9;48.939;9.59565
2212.6;48.937;9.624155
2216.3;48.936;9.634786
2220;48.934;9.650497
2223.7;48.932;9.673482
2227.4;48.93;9.693618
2231.1;48.928;9.70869
2234.8;48.926;9.719769
2238.5;48.924;9.734399
2242.2;48.922;9.761215
2245.9;48.92;9.766982
2249.6;48.919;9.781099
2253.3;48.917;9.804446
2257;48.915;9.814387
2260.7;48.913;9.823032
2264.4;48.911;9.853834
2268.1;48.909;9.873958
2271.8;48.907;9.881878
2275.5;48.905;9.867762
2279.2;48.903;9.90378
2282.9;48.901;9.916023
2286.6;48.9;9.939509
2290.3;48.898;9.953782
2294;48.896;9.95891
2297.7;48.894;9.976952
2301.4;48.892;9.976213
2305.1;48.89;10.006671
2308.8;48.888;10.014175
2312.5;48.887;10.029557
2316.2;48.884;10.05001
2319.9;48.882;10.065166
2323.6;48.88;10.078213
2327.3;48.878;10.080075
2331;48.876;10.094505
2334.7;48.874;10.106415
2338.4;48.873;10.12367
2342.1;48.87;10.146717
2345.8;48.869;10.161567
2349.5;48.867;10.162173
2353.2;48.865;10.174974
2356.9;48.862;10.173827
2360.6;48.861;10.189788
2364.3;48.859;10.202112
2368;48.857;10.220208
2371.7;48.855;10.235573
2375.4;48.853;10.244583
2379.1;48.851;10.25088
2382.8;48.849;10.268211
2386.5;48.847;10.298835
2390.2;48.845;10.311045
2393.9;48.843;10.331112
2397.6;48.841;10.340176
2401.3;48.839;10.353003
2405;48.837;10.365
2408.7;48.835;10.379967
2412.4;48.833;10.395808
2416.1;48.831;10.422779
2419.8;48.829;10.424294
2423.5;48.827;10.425356
2427.2;48.825;10.450418
2430.9;48.823;10.451807
2434.6;48.821;10.467772
2438.3;48.819;10.486225
2442;48.817;10.495593
2445.7;48.815;10.518135
2449.4;48.813;10.543353
2453.1;48.811;10.542013
2456.8;48.809;10.567178
2460.5;48.807;10.571126
2464.2;48.805;10.58424
2467.9;48.803;10.602924
2471.6;48.801;10.593335
2475.3;48.799;10.615104
2479;48.797;10.631679
2482.7;48.795;10.644019
2486.4;48.793;10.66286
2490.1;48.791;10.677313
2493.8;48.789;10.683278
2497.5;48.787;10.70017
2501.2;48.785;10.691048
2504.9;48.783;10.725244
2508.6;48.781;10.730706
2512.3;48.779;10.761935
2516;48.777;10.763987
2519.7;48.775;10.760638
2523.4;48.773;10.790275
2527.1;48.771;10.801149
2530.8;48.769;10.805677
2534.5;48.767;10.811498
2538.2;48.765;10.833295
2541.9;48.763;10.839816
2545.6;48.761;10.849319
2549.3;48.759;10.868265
2553;48.757;10.880907
2556.7;48.755;10.890063
2560.4;48.753;10.911902
2564.1;48.751;10.910899
2567.8;48.748;10.931797
2571.5;48.746;10.948499
2575.2;48.744;10.966137
2578.9;48.743;10.969516
2582.6;48.74;10.978886
2586.3;48.738;11.01153
2590;48.737;11.026839
2593.7;48.734;11.033533
2597.4;48.732;11.039633
2601.1;48.73;11.064995
2604.8;48.728;11.073775
2608.5;48.726;11.073637
2612.2;48.724;11.075795
2615.9;48.722;11.089859
2619.6;48.72;11.118512
2623.3;48.717;11.128423
2627;48.715;11.14971
2630.7;48.714;11.164949
2634.4;48.711;11.15241
2638.1;48.709;11.17168
2641.8;48.707;11.18512
2645.5;48.705;11.20611
2649.2;48.703;11.211653
2652.9;48.701;11.232681
2656.6;48.699;11.237805
2660.3;48.697;11.243538
2664;48.695;11.268999
2667.7;48.693;11.295641
2671.4;48.69;11.307045
2675.1;48.688;11.323332
2678.8;48.686;11.330145
2682.5;48.684;11.338414
2686.2;48.682;11.353604
2689.9;48.68;11.377966
2693.6;48.678;11.378019
2697.3;48.676;11.388161
2701;48.673;11.408055
2704.7;48.672;11.414826
2708.4;48.669;11.42524
2712.1;48.667;11.433371
2715.8;48.665;11.436788
2719.5;48.663;11.449067
2723.2;48.661;11.472869
2726.9;48.659;11.466948
2730.6;48.657;11.484641
2734.3;48.654;11.503051
2738;48.652;11.51404
2741.7;48.65;11.526641
2745.4;48.648;11.548377
2749.1;48.646;11.55267
2752.8;48.644;11.555154
2756.5;48.642;11.578493
2760.2;48.64;11.580485
2763.9;48.638;11.591027
2767.6;48.636;11.598922
2771.3;48.633;11.628697
2775;48.631;11.63484
2778.7;48.629;11.651648
2782.4;48.627;11.668785
2786.1;48.625;11.676733
2789.8;48.623;11.677702
2793.5;48.62;11.69216
2797.2;48.618;11.707109
2800.9;48.616;11.727031
2804.6;48.614;11.73472
2808.3;48.612;11.746582
2812;48.61;11.742511
2815.7;48.607;11.755965
2819.4;48.606;11.767042
2823.1;48.603;11.786175
2826.8;48.601;11.798235
2830.5;48.599;11.812885
2834.2;48.597;11.81823
2837.9;48.595;11.82286
2841.6;48.592;11.859335
2845.3;48.591;11.869036
2849;48.588;11.873782
2852.7;48.586;11.888801
2856.4;48.584;11.90921
2860.1;48.582;11.906211
2863.8;48.579;11.913597
2867.5;48.577;11.918428
2871.2;48.575;11.921766
2874.9;48.573;11.942854
2878.6;48.571;11.95721
2882.3;48.568;11.974582
2886;48.566;11.991577
2889.7;48.564;12.017514
2893.4;48.562;12.033361
2897.1;48.56;12.042192
2900.8;48.558;12.040976
2904.5;48.555;12.0535
2908.2;48.553;12.067147
2911.9;48.551;12.075349
2915.6;48.549;12.095652
2919.3;48.547;12.114567
2923;48.544;12.124922
2926.7;48.542;12.134485
2930.4;48.54;12.150271
2934.1;48.538;12.163359
2937.8;48.536;12.165842
2941.5;48.533;12.174619
2945.2;48.531;12.169568
2948.9;48.529;12.192047
2952.6;48.527;12.199981
2956.3;48.525;12.207483
2960;48.522;12.216556
2963.7;48.52;12.220097
2967.4;48.518;12.236532
2971.1;48.516;12.251026
2974.8;48.514;12.271846
2978.5;48.511;12.279589
2982.2;48.509;12.292987
2985.9;48.507;12.288238
2989.6;48.505;12.300859
2993.3;48.503;12.31176
2997;48.5;12.314044
3000.7;48.498;12.331744
3004.4;48.496;12.317237
3008.1;48.494;12.345707
3011.8;48.491;12.354751
3015.5;48.489;12.362659
3019.2;48.487;12.373983
3022.9;48.485;12.373274
3026.6;48.482;12.376394
3030.3;48.48;12.400197
3034;48.478;12.430167
3037.7;48.476;12.430876
3041.4;48.473;12.447476
3045.1;48.471;12.453275
3048.8;48.469;12.446814
3052.5;48.467;12.459965
3056.2;48.464;12.480405
3059.9;48.462;12.503583
3063.6;48.46;12.523452
3067.3;48.458;12.527822
3071;48.455;12.531116
3074.7;48.453;12.547107
3078.4;48.451;12.544801
3082.1;48.448;12.548342
3085.8;48.447;12.568358
3089.5;48.444;12.569581
3093.2;48.442;12.590182
3096.9;48.44;12.587766
3100.6;48.437;12.600559
3104.3;48.435;12.613656
3108;48.433;12.628148
3111.7;48.431;12.6434
3115.4;48.428;12.642435
3119.1;48.426;12.638535
3122.8;48.424;12.662179
3126.5;48.422;12.666029
3130.2;48.419;12.693343
3133.9;48.417;12.708417
3137.6;48.415;12.707082
3141.3;48.412;12.719303
3145;48.41;12.735414
3148.7;48.408;12.743281
3152.4;48.405;12.747568
3156.1;48.403;12.75109
3159.8;48.401;12.764781
3163.5;48.399;12.766729
3167.2;48.396;12.766138
3170.9;48.394;12.785204
3174.6;48.392;12.786934
3178.3;48.389;12.788211
3182;48.387;12.794652
3185.7;48.385;12.805662
3189.4;48.383;12.811681
3193.1;48.38;12.824461
3196.8;48.378;12.843227
3200.5;48.375;12.85771
3204.2;48.373;12.871477
3207.9;48.371;12.868795
3211.6;48.369;12.898998
3215.3;48.366;12.909275
3219;48.364;12.926993
3222.7;48.362;12.930995
3226.4;48.36;12.933647
3230.1;48.357;12.937931
3233.8;48.355;12.947712
3237.5;48.352;12.970988
3241.2;48.35;12.963055
3244.9;48.348;12.974271
3248.6;48.346;12.982771
3252.3;48.343;12.99819
3256;48.341;13.024287
3259.7;48.339;13.021291
3263.4;48.336;13.02914
3267.1;48.334;13.044386
3270.8;48.331;13.057152
3274.5;48.329;13.062259
3278.2;48.327;13.068204
3281.9;48.325;13.072291
3285.6;48.322;13.097075
3289.3;48.32;13.111979
3293;48.317;13.12325
3296.7;48.315;13.120428
3300.4;48.313;13.129231
3304.1;48.311;13.143734
3307.8;48.308;13.149543
3311.5;48.306;13.156819
3315.2;48.303;13.160513
3318.9;48.301;13.161158
3322.6;48.299;13.189605
3326.3;48.297;13.18485
3330;48.294;13.190196
3333.7;48.292;13.20061
3337.4;48.29;13.204237
3341.1;48.287;13.204476
3344.8;48.285;13.231109
3348.5;48.283;13.231821
3352.2;48.28;13.236699
3355.9;48.278;13.252648
3359.6;48.275;13.273042
3363.3;48.273;13.269052
3367;48.271;13.282477
3370.7;48.268;13.275776
3374.4;48.266;13.302874
3378.1;48.264;13.319353
3381.8;48.261;13.330722
3385.5;48.259;13.322567
3389.2;48.257;13.344175
3392.9;48.254;13.340968
3396.6;48.252;13.355546
3400.3;48.25;13.366546
3404;48.247;13.360913
3407.7;48.245;13.370504
3411.4;48.242;13.38713
3415.1;48.24;13.39247
3418.8;48.238;13.398953
3422.5;48.235;13.4203
3426.2;48.233;13.415787
3429.9;48.23;13.421104
3433.6;48.228;13.43965
3437.3;48.226;13.444296
3441;48.224;13.461548
3444.7;48.221;13.466804
3448.4;48.219;13.45858
3452.1;48.216;13.472749
3455.8;48.214;13.494043
3459.5;48.212;13.50507
3463.2;48.209;13.516048
3466.9;48.207;13.531478
3470.6;48.205;13.546884
3474.3;48.202;13.552152
3478;48.2;13.56378
3481.7;48.197;13.564666
3485.4;48.195;13.579339
3489.1;48.193;13.574406
3492.8;48.19;13.597971
3496.5;48.188;13.607614
3500.2;48.185;13.621718
3503.9;48.183;13.618823
3507.6;48.18;13.625957
3511.3;48.178;13.638503
3515;48.176;13.646568
3518.7;48.173;13.650579
3522.4;48.171;13.661289
3526.1;48.168;13.651906
3529.8;48.166;13.661077
3533.5;48.164;13.682023
3537.2;48.161;13.688313
3540.9;48.159;13.698823
3544.6;48.156;13.706426
3548.3;48.154;13.704009
3552;48.152;13.714258
3555.7;48.149;13.726543
3559.4;48.147;13.744196
3563.1;48.144;13.753447
3566.8;48.142;13.749344
3570.5;48.139;13.754271
3574.2;48.137;13.774532
3577.9;48.135;13.791844
3581.6;48.132;13.799325
3585.3;48.13;13.811768
3589;48.127;13.8092
3592.7;48.125;13.81474
3596.4;48.123;13.839818
3600.1;48.12;13.812318
3603.8;48.118;13.845107
3607.5;48.115;13.851056
3611.2;48.113;13.864481
3614.9;48.11;13.872219
3618.6;48.108;13.886803
3622.3;48.106;13.896707
3626;48.103;13.891497
3629.7;48.101;13.898221
3633.4;48.098;13.898851
3637.1;48.096;13.913743
3640.8;48.093;13.913202
3644.5;48.091;13.9333
3648.2;48.089;13.9424
3651.9;48.086;13.93754
3655.6;48.084;13.948522
3659.3;48.081;13.964915
3663;48.079;13.959998
3666.7;48.076;13.967845
3670.4;48.074;13.973687
3674.1;48.071;13.975478
3677.8;48.069;13.97532
3681.5;48.067;14.008726
3685.2;48.064;14.019897
3688.9;48.062;14.01761
3692.6;48.059;14.017765
3696.3;48.057;14.030703
3700;48.054;14.045579
3703.7;48.052;14.050238
3707.4;48.05;14.08386
3711.1;48.047;14.07189
3714.8;48.045;14.083854
3718.5;48.042;14.103246
3722.2;48.04;14.09768
3725.9;48.037;14.108209
3729.6;48.035;14.115809
3733.3;48.032;14.120539
3737;48.03;14.116177
3740.7;48.027;14.117707
3744.4;48.025;14.12281
3748.1;48.022;14.135767
3751.8;48.02;14.144659
3755.5;48.017;14.141573
3759.2;48.015;14.150748
3762.9;48.013;14.155647
3766.6;48.01;14.167661
3770.3;48.008;14.17274
3774;48.005;14.180238
3777.7;48.003;14.19748
3781.4;48;14.210058
3785.1;47.998;14.217377
3788.8;47.995;14.220011
3792.5;47.993;14.235476
3796.2;47.99;14.250993
3799.9;47.988;14.253368
3803.6;47.985;14.263867
3807.3;47.983;14.266434
3811;47.981;14.284516
3814.7;47.978;14.290282
